smiles,split,high_yielding,not_high_yielding
CCCC[Sn](CCCC)(CCCC)C1=NN([CH2]O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)N=N1.[CH3][CH2]OC(=O)C1=[CH]C(Br)=[CH][CH]=[CH]1>C1=CC=C([P](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd]([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CC1=CC=CC=C1.[Cu]I>[CH3][CH2]OC(=O)C1=[CH]C(C2=NN([CH2]O[CH2]C3=[CH][CH]=[CH][CH]=[CH]3)N=N2)=[CH][CH]=[CH]1,train,0,1
N.[CH3][CH2]OC(=O)C1=C([CH3])C([NH]C(=O)C2=C(F)[CH]=[CH][CH]=[CH]2)=C([CH]=O)[CH]=C1[CH3]>>[CH3][CH2]OC(=O)C1=C([CH3])[CH]=C2[CH]=NC(C3=C(F)[CH]=[CH][CH]=[CH]3)=NC2=C1[CH3],train,0,1
C=[CH]C(=O)Cl.[CH3]C([CH3])=C1C(=O)N(C2=[CH][CH]=C([OH])[CH]=[CH]2)C(=O)/C1=C(\C)C1=C([CH3])N([CH3])C2=[CH][CH]=[CH][CH]=C21>ClCCl>C=[CH]C(=O)OC1=[CH][CH]=C(N2C(=O)C(=C([CH3])[CH3])/C(=C(/C)C3=C([CH3])N([CH3])C4=[CH][CH]=[CH][CH]=C43)C2=O)[CH]=[CH]1,train,1,0
Cl.[CH3][NH]C1(C2=N[CH]=NN2[CH3])[CH2][CH2]C2([CH2][CH2]1)OCCO2>CCOCC>[CH3][NH]C1(C2=N[CH]=NN2[CH3])[CH2][CH2]C(=O)[CH2][CH2]1,train,1,0
CC(C)(C)OC(=O)[NH][CH2]C1=[CH]C(S([CH3])(=O)=O)=N[CH]=[CH]1.Cl>CC(C)O>Cl.[CH3]S(=O)(=O)C1=N[CH]=[CH]C([CH2][NH2])=[CH]1,train,1,0
CC#N.[CH3]OC1=[CH][CH]=C(Cl)C(C(O)=O)=C1F>>[CH3]OC1=[CH][CH]=C(Cl)C(C([NH2])=O)=C1F,train,1,0
OC1=C([OH])C(=O)C1=O.[CH3][CH2][CH2][CH2][NH][CH]1[CH2]C([CH3])([CH3])[NH]C([CH3])([CH3])[CH2]1>CCCCC(CC)CO>[CH3][CH2][CH2][CH2]N(C1=C([O-])[C+](N([CH2][CH2][CH2][CH3])[CH]2[CH2]C([CH3])([CH3])[NH]C([CH3])([CH3])[CH2]2)[C+]1[O-])[CH]1[CH2]C([CH3])([CH3])[NH]C([CH3])([CH3])[CH2]1,train,1,0
N#C[CH2][CH2][NH][NH2].O=[CH]C1=[CH][CH]=[CH][CH]=[CH]1>>N#C[CH2][CH2][NH]N=[CH]C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
C=[CH][CH2]O[CH2]C([CH2][CH3])([CH2]O[CH2][CH]=C)[CH2]O[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3].Cl[SiH](Cl)Cl>Cl[Pt-2](Cl)(Cl)(Cl)(Cl)Cl.[H+].[H+]>[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2]O[CH2]C([CH2][CH3])([CH2]O[CH2][CH2][CH2][Si](Cl)(Cl)Cl)[CH2]O[CH2][CH2][CH2][Si](Cl)(Cl)Cl,train,0,1
OC1=[CH][CH]=C([CH2][CH2][CH2][CH2]N2[CH]=[CH]N=[CH]2)[CH]=[CH]1.[OH][CH2]C1=[CH]N=C(C2=[CH][CH]=[CH]S2)S1>>[CH]1=[CH]SC(C2=N[CH]=C([CH2]OC3=[CH][CH]=C([CH2][CH2][CH2][CH2]N4[CH]=[CH]N=[CH]4)[CH]=[CH]3)S2)=[CH]1,train,1,0
[CH3]C1=[CH][CH]=C(S(=O)(=O)Cl)[CH]=[CH]1.[OH]F>C1=CC=NC=C1>[CH3]C1=[CH][CH]=C(S(=O)(=O)OF)[CH]=[CH]1,train,1,0
ClC1=[CH][CH]=C2[NH]N=C(I)C2=[CH]1.Cl[CH2][CH2]O[CH2][CH2]Cl>>Cl[CH2][CH2]O[CH2][CH2]N1N=C(I)C2=[CH]C(Cl)=[CH][CH]=C21,train,0,1
O=C=NC1=[CH][CH]=C(C(F)(F)F)[CH]=[CH]1.[CH3]OC(=O)[CH]([NH]C(=O)C1=NC(C2=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]2)=[CH]S1)[CH]([CH3])[CH3]>>[CH3]OC(=O)[CH]([NH]C(=O)C1=NC(C2=[CH][CH]=C([NH]C(=O)[NH]C3=[CH][CH]=C(C(F)(F)F)[CH]=[CH]3)[CH]=[CH]2)=[CH]S1)[CH]([CH3])[CH3],train,1,0
BrBr.[CH3]C(=O)[NH]C1=[CH][CH]=C2[CH2][CH]([NH]C([CH3])=O)[CH2]C2=[CH]1>CC(O)=O>[CH3]C(=O)[NH]C1=C(Br)[CH]=C2[CH2][CH]([NH]C([CH3])=O)[CH2]C2=[CH]1,train,1,0
[CH3]OC(=O)C1=[CH]N=C2[NH]N=[CH]C2=[CH]1.[CH3][CH]([CH3])[CH2]N1N=[CH]C2=[CH]C(Cl)=[CH]C([CH2]O)=C21>>[CH3]OC(=O)C1=[CH]N=C2C(=[CH]1)[CH]=NN2[CH2]C1=C2C(=[CH]C(Cl)=[CH]1)[CH]=NN2[CH2][CH]([CH3])[CH3],train,0,1
CC(C)[OH].[CH3]OC1=[CH][CH]=C(C(=O)[NH]C2=C([N+](=O)[O-])[CH]=[CH]C(C3=[CH][CH]=C(S[CH3])[CH]=[CH]3)=[CH]2)[CH]=[CH]1>ClCCl>[CH3]OC1=[CH][CH]=C(C(=O)[NH]C2=C([NH2])[CH]=[CH]C(C3=[CH][CH]=C(S([CH3])=O)[CH]=[CH]3)=[CH]2)[CH]=[CH]1,train,0,1
OC(=O)C1=[CH]N=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH]1.[CH3][CH]([CH2][NH2])C1=[CH]OC(C2=[CH][CH]=C(F)[CH]=[CH]2)=N1>>[CH3][CH]([CH2][NH]C(=O)C1=[CH]N=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH]1)C1=[CH]OC(C2=[CH][CH]=C(F)[CH]=[CH]2)=N1,train,0,1
[CH3]OC(=O)C1=[CH][CH]=C2[NH]N=[CH]C2=[CH]1.[CH3][CH]([CH3])[CH2]N1N=[CH]C2=[CH]C(F)=[CH]C([CH2]O)=C21>>[CH3]OC(=O)C1=[CH][CH]=C2C(=[CH]1)[CH]=NN2[CH2]C1=C2C(=[CH]C(F)=[CH]1)[CH]=NN2[CH2][CH]([CH3])[CH3],train,0,1
CC(C)(C)OC(=O)CNC(=O)[C@H]([CH2][CH2][CH2][NH]C(=N)[NH]S(=O)(=O)C1=C([CH3])C([CH3])=C2OC([CH3])([CH3])[CH2]C2=C1[CH3])[NH]C(=O)[C@H]([CH]([CH3])[CH3])N([CH3])C(=O)[C@@H]([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[NH]C(=O)[C@H]([CH2]C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[NH]C(=O)OC(C)(C)C.OC=O>>[CH3]C1=C2[CH2]C([CH3])([CH3])OC2=C([CH3])C([CH3])=C1S(=O)(=O)[NH]C(=N)[NH][CH2][CH2][CH2][C@H]([NH]C(=O)[C@H]([CH]([CH3])[CH3])N([CH3])C(=O)[C@@H]([CH2]C1=[CH][CH]=[CH][CH]=[CH]1)[NH]C(=O)[C@@H]([NH2])[CH2]C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1)C(=O)[OH],train,1,0
N.N#CC1=C(F)[CH]=[CH][CH]=C1F>C1CCOC1>N#CC1=C([NH2])[CH]=[CH][CH]=C1F,train,1,0
CC(C)(C)[Si](C)(C)O[CH]1[CH2][CH2][CH](N2[CH]=C(C3=C4[CH]=C(Cl)OC4=C([NH2])N=[CH]3)[CH]=N2)[CH2][CH2]1.[CH3]N1N=[CH]C2=[CH][CH]=[CH]C(B(O)O)=C21>>[CH3]N1N=[CH]C2=[CH][CH]=[CH]C(C3=[CH]C4=C(C5=[CH]N([C@H]6[CH2][CH2][C@H]([OH])[CH2][CH2]6)N=[CH]5)[CH]=NC([NH2])=C4O3)=C21,train,0,1
O[CH2][CH2]Br.[CH3]OC1=C([OH])[CH]=C2N=[CH]C(C#N)=C([NH]C3=C4O[CH2]OC4=[CH][CH]=[CH]3)C2=[CH]1>>[CH3]OC1=C(O[CH2][CH2]Br)[CH]=C2N=[CH]C(C#N)=C([NH]C3=C4O[CH2]OC4=[CH][CH]=[CH]3)C2=[CH]1,train,1,0
O=C(OCC1=CC2=CC=CC=C2C=C1)N1[CH2][C@@H](F)[C@@H](OC2=C3N=C(C4=[CH]N=C5[CH]=C(C6=[CH][CH]=[CH]N=[CH]6)[CH]=[CH]N45)[CH]=[CH]C3=[CH][CH]=[CH]2)[CH2]1.OC(=O)C(F)(F)F>ClCCl>F[C@H]1[CH2][NH][CH2][C@H]1OC1=C2N=C(C3=[CH]N=C4[CH]=C(C5=[CH][CH]=[CH]N=[CH]5)[CH]=[CH]N34)[CH]=[CH]C2=[CH][CH]=[CH]1,train,1,0
CC(C)(C)OC(=O)[NH]C1(C2=[CH]C3=C([CH]=[CH]C(C4=NOC(C5=[CH]C(Br)=C(O[CH2][CH2][CH3])[CH]=[CH]5)=N4)=[CH]3)O2)[CH2]OC(C)(C)O[CH2]1.CCCOC1=C(Cl)C=C(C2=NC(C3=CC4=C(C=C3)OC(C3(NC(=O)OC(C)(C)C)COC(C)(C)OC3)=C4)=NO2)C=C1>>[CH3][CH2][CH2]OC1=C(Br)[CH]=C(C2=NC(C3=[CH]C4=C([CH]=[CH]3)OC(C([NH2])([CH2][OH])[CH2][OH])=[CH]4)=NO2)[CH]=[CH]1,train,0,1
Cl[CH2][CH]=[CH]C1=[CH][CH]=C(Cl)[CH]=[CH]1.[CH3][CH2]OC(=O)C1=[CH]C(C2=[CH][CH]=C(O[CH3])[CH]=[CH]2)=N[NH]C1=O>>[CH3][CH2]OC(=O)C1=[CH]C(C2=[CH][CH]=C(O[CH3])[CH]=[CH]2)=NN([CH2][CH]=[CH]C2=[CH][CH]=C(Cl)[CH]=[CH]2)C1=O,train,1,0
O=C(Cl)C1=[CH][CH]=[CH][CH]=[CH]1.[NH2]C1=C([OH])C(C(=O)[OH])=[CH][CH]=[CH]1>>O=C([OH])C1=[CH][CH]=[CH]C2=C1OC(C1=[CH][CH]=[CH][CH]=[CH]1)=N2,train,1,0
[CH3]OC(=O)[CH2]C(=O)[CH2][CH2][CH2]Cl.[H][H]>CO>[CH3]OC(=O)[CH2][CH]([OH])[CH2][CH2][CH2]Cl,train,0,1
[CH3]S(=O)(=O)Cl.[OH][CH2][CH2]C1=[CH][CH]=C(O[CH2]C2=[CH]OC(/C=C/C3=[CH][CH]=[CH][CH]=[CH]3)=N2)[CH]=[CH]1>>[CH3]S(=O)(=O)O[CH2][CH2]C1=[CH][CH]=C(O[CH2]C2=[CH]OC(/C=C/C3=[CH][CH]=[CH][CH]=[CH]3)=N2)[CH]=[CH]1,train,1,0
[CH3]C([CH3])([CH2][NH][CH2]C([CH3])([CH3])[N+](=O)[O-])[N+](=O)[O-].[H][H]>CCO.[Ni]>[CH3]C([CH3])([NH2])[CH2][NH][CH2]C([CH3])([CH3])[NH2],train,0,1
FC1=[CH][CH]=C(C(F)(F)F)[CH]=[CH]1.[CH3][C@@H](OC1=C(C(=O)N2[CH2][CH]([OH])[CH2]2)[CH]=C(S([CH3])(=O)=O)[CH]=[CH]1)C(F)(F)F>>[CH3][C@@H](OC1=C(C(=O)N2[CH2][CH](OC3=[CH][CH]=C(C(F)(F)F)[CH]=[CH]3)[CH2]2)[CH]=C(S([CH3])(=O)=O)[CH]=[CH]1)C(F)(F)F,train,0,1
[CH3]C(=O)[NH][CH2][C@H]1[CH2]N(C2=[CH]C(F)=C(N3[CH2][CH2]C(=O)C([CH3])([CH3])[CH2]3)[CH]=[CH]2)C(=O)O1.[Li][CH3]>C1CCOC1>[CH3]C(=O)[NH][CH2][C@H]1[CH2]N(C2=[CH]C(F)=C(N3[CH2][CH2]C([CH3])([OH])C([CH3])([CH3])[CH2]3)[CH]=[CH]2)C(=O)O1,train,0,1
O=C([OH])C1=[CH]C(Br)=[CH][CH]=C1[OH].[CH3]OC1=[CH]C([NH2])=C(O[CH3])[CH]=[CH]1>>[CH3]OC1=[CH]C([NH]C(=O)C2=C([OH])[CH]=[CH]C(Br)=[CH]2)=C(O[CH3])[CH]=[CH]1,train,0,1
FC1=[CH][CH]=C([CH2]N2C([NH][CH]3[CH2][CH2]N([CH2][CH2]N=C=S)[CH2][CH2]3)=NC3=C2[CH]=[CH][CH]=[CH]3)[CH]=[CH]1.[NH2]C1=[CH][CH]=[CH][CH]=C1[NH][CH2]C1=[CH][CH]=C(F)[CH]=[CH]1>C1CCOC1>FC1=[CH][CH]=C([CH2][NH]C2=C([NH]C(=S)[NH][CH2][CH2]N3[CH2][CH2][CH]([NH]C4=NC5=C([CH]=[CH][CH]=[CH]5)N4[CH2]C4=[CH][CH]=C(F)[CH]=[CH]4)[CH2][CH2]3)[CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,1,0
C1COC2(CCC(C3=CNC4=CC=CC=C43)CC2)O1.FC1=[CH][CH]=C2C(=[CH]1)[NH][CH]=C2[CH]1[CH2][CH2]C2([CH2][CH2]1)OCCO2>>O=C1[CH2][CH2][CH](C2=[CH][NH]C3=[CH]C(F)=[CH][CH]=C32)[CH2][CH2]1,train,0,1
[CH3][CH2]C1=[CH]C(C2=[CH][CH]=C(S(=O)(=O)Cl)S2)=C([CH3])[NH]C1=O.[CH3][CH]([NH2])C1=N[CH]=[CH][CH]=[CH]1>>Cl.[CH3][CH2]C1=[CH]C(C2=[CH][CH]=C(S(=O)(=O)[NH][CH]([CH3])C3=N[CH]=[CH][CH]=[CH]3)S2)=C([CH3])[NH]C1=O,train,0,1
CCCC[Sn](CCCC)(CCCC)C1=[CH][CH2]N(C([CH3])=O)[CH2][CH2]1.O=C1[NH]SC2=C1C(=O)C1=[CH]C(F)=C(Br)[CH]=C1N2[CH]1[CH2][CH2]1>C1=CC=C([P](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd]([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.CN(C)C=O>[CH3]C(=O)N1[CH2][CH]=C(C2=C(F)[CH]=C3C(=O)C4=C(S[NH]C4=O)N([CH]4[CH2][CH2]4)C3=[CH]2)[CH2][CH2]1,train,1,0
Cl[CH]=[CH][CH2]Cl.[CH3][CH2][CH2][NH2]>>Cl.[CH3][CH2][CH2][NH][CH2]/C=C/Cl,train,1,0
O=C1[NH]C2=C(N=[CH][CH]=[CH]2)N(C(=O)Cl)C2=C1[CH]=[CH]C(Cl)=[CH]2.[CH3][CH]([CH3])N([CH2][CH2][CH2][CH]1[CH2][CH2]N([CH2][CH2][NH2])[CH2][CH2]1)[CH]([CH3])[CH3]>CC#N>[CH3][CH]([CH3])N([CH2][CH2][CH2][CH]1[CH2][CH2]N([CH2][CH2][NH]C(=O)N2C3=C([CH]=[CH]C(Cl)=[CH]3)C(=O)[NH]C3=C2N=[CH][CH]=[CH]3)[CH2][CH2]1)[CH]([CH3])[CH3],train,0,1
O=[CH]C1=C(Cl)N(C2=[CH][CH]=[CH][CH]=[CH]2)C2=[CH][CH]=[CH][CH]=C21.O=[CH]N1[CH2][CH2][CH2][NH][CH2][CH2]1>>O=[CH]C1=C(N2[CH2][CH2][CH2]N([CH]=O)[CH2][CH2]2)N(C2=[CH][CH]=[CH][CH]=[CH]2)C2=[CH][CH]=[CH][CH]=C21,train,1,0
C=C(Cl)[CH2]N1C([CH3])=C([CH3])C2=[CH]N=NC(Cl)=C21.[OH][CH2]C1=[CH][CH]=[CH][CH]=[CH]1>>C=C(Cl)[CH2]N1C([CH3])=C([CH3])C2=[CH]N=NC(O[CH2]C3=[CH][CH]=[CH][CH]=[CH]3)=C21,train,0,1
Cl[CH2]C1=[CH]OC(C2=[CH][CH]=C(Cl)O2)=N1.[OH]C1=[CH][CH]=C([CH2][CH2][CH2]N2[CH]=[CH]N=[CH]2)[CH]=[CH]1>>ClC1=[CH][CH]=C(C2=NC([CH2]OC3=[CH][CH]=C([CH2][CH2][CH2]N4[CH]=[CH]N=[CH]4)[CH]=[CH]3)=[CH]O2)O1,train,1,0
O=[CH]C1=[CH]C([OH])=C([OH])C([N+](=O)[O-])=[CH]1.[CH3]C([CH3])([CH3])[CH2]OC(=O)[CH2]C#N>>[CH3]C([CH3])([CH3])[CH2]OC(=O)C(C#N)=[CH]C1=[CH]C([OH])=C([OH])C([N+](=O)[O-])=[CH]1,train,0,1
CCN1C=NC2=C(Cl)C(C(=O)O[CH2][CH3])=C(C)N=C21.[CH3][CH2][CH2][CH2]N1[CH]=NC2=C(Cl)C(C(=O)O[CH2][CH3])=C([CH3])N=C21>>[CH3][CH2][CH2][CH2]N1[CH]=NC2=C(O[CH2][CH3])C(C(=O)O[CH2][CH3])=C([CH3])N=C21,train,1,0
CCOC(=O)C([CH3])([CH3])S[CH3].[CH3]C#N>>[CH3]SC([CH3])([CH3])C(=O)[CH2]C#N,train,1,0
COCNC(=O)C1=[CH]SC(C2=[CH][CH]=[CH][CH]=[CH]2)=N1.[CH3]OC1=[CH]C([Mg]Br)=[CH]C(O[CH3])=C1O[CH3]>C1CCOC1>[CH3]OC1=[CH]C(C(=O)C2=[CH]SC(C3=[CH][CH]=[CH][CH]=[CH]3)=N2)=[CH]C(O[CH3])=C1O[CH3],train,0,1
[CH3]C1=C([CH2]Cl)N=C(C2=[CH]C3=C([CH]=[CH][CH]=[CH]3)S2)O1.[OH]C1=[CH][CH]=C([CH2][CH2][CH2][CH2]N2[CH]=N[CH]=N2)[CH]=[CH]1>>[CH3]C1=C([CH2]OC2=[CH][CH]=C([CH2][CH2][CH2][CH2]N3[CH]=N[CH]=N3)[CH]=[CH]2)N=C(C2=[CH]C3=C([CH]=[CH][CH]=[CH]3)S2)O1,train,0,1
C=C([CH2][OH])[CH2][OH].N#CC1=C([N+](=O)[O-])[CH]=[CH][CH]=C1[N+](=O)[O-]>>C=C([CH2][OH])[CH2]OC1=C(C#N)C([N+](=O)[O-])=[CH][CH]=[CH]1,train,0,1
[CH3]OC1=C(C([CH3])([CH3])[CH3])[CH]=C(P(C2=[CH]C(C([CH3])([CH3])[CH3])=C(O[CH3])C(C([CH3])([CH3])[CH3])=[CH]2)C2=C(Br)[CH]=[CH][CH]=[CH]2)[CH]=C1C([CH3])([CH3])[CH3].[CH3][CH2]OP(Cl)O[CH2][CH3]>C1CCOC1>[CH3][CH2]OP(O[CH2][CH3])C1=C(P(C2=[CH]C(C([CH3])([CH3])[CH3])=C(O[CH3])C(C([CH3])([CH3])[CH3])=[CH]2)C2=[CH]C(C([CH3])([CH3])[CH3])=C(O[CH3])C(C([CH3])([CH3])[CH3])=[CH]2)[CH]=[CH][CH]=[CH]1,train,1,0
O=C([OH])C1=[CH]C2=C([CH]=[CH]1)[NH][CH]=N2.[CH3]OC1=[CH][CH]=C([CH2]C2=[CH][CH]=[CH]C3=C2[C@H]2[CH2][CH2][CH2][NH][C@H]2[CH2][CH2]3)[CH]=[CH]1>>[CH3]OC1=[CH][CH]=C([CH2]C2=[CH][CH]=[CH]C3=C2[C@H]2[CH2][CH2][CH2]N(C(=O)C4=[CH]C5=C([CH]=[CH]4)[NH][CH]=N5)[C@H]2[CH2][CH2]3)[CH]=[CH]1,train,0,1
[CH3]OC1=[CH]C([NH2])=C(C([CH3])=O)[CH]=[CH]1.[CH3][CH]([CH3])C1=[CH]SC(C(=O)Cl)=N1>C1COCCO1>[CH3]OC1=[CH]C([NH]C(=O)C2=NC([CH]([CH3])[CH3])=[CH]S2)=C(C([CH3])=O)[CH]=[CH]1,train,1,0
OC(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1.[CH3]OC1=[CH]N=C(N2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH]1>>[CH3]OC1=[CH]N=C(N2[CH2][CH2]N(C(=O)C3=[CH]C(C4=NOC(C(F)(F)F)=N4)=[CH][CH]=[CH]3)[CH2][CH2]2)[CH]=[CH]1,train,0,1
OB(O)C1=[CH]C(Cl)=N[CH]=[CH]1.[CH3][CH]([CH3])N1[CH2][CH2]N(C(=O)C2=[CH][CH]=C3[NH]C(C(=O)N4[CH2][CH2]N(C(=O)N5[CH2][CH2][CH2][CH2][CH2]5)[CH2][CH2]4)=[CH]C3=[CH]2)[CH2][CH2]1>>[CH3][CH]([CH3])N1[CH2][CH2]N(C(=O)C2=[CH][CH]=C3C(=[CH]2)[CH]=C(C(=O)N2[CH2][CH2]N(C(=O)N4[CH2][CH2][CH2][CH2][CH2]4)[CH2][CH2]2)N3C2=[CH]C(Cl)=N[CH]=[CH]2)[CH2][CH2]1,train,0,1
ClC1=[CH]N=[CH]C(Cl)=N1.[CH3]OC1=[CH]C([CH2][NH2])=[CH]C(O[CH3])=[CH]1>>[CH3]OC1=[CH]C([CH2][NH]C2=NC(Cl)=[CH]N=[CH]2)=[CH]C(O[CH3])=[CH]1,train,1,0
COC1(OC)[CH]=[CH]C(=O)[CH]=[CH]1.[CH3]OC1=[CH][CH]=C2C(=[CH]1)[CH]=[CH]N2S(=O)(=O)C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3]OC1=[CH][CH]=C2C(=[CH]1)[CH]=C(C1([OH])[CH]=[CH]C(=O)[CH]=[CH]1)N2S(=O)(=O)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
C=[CH][CH2][NH][CH2][CH2]OC1=C2C(=[CH][CH]=[CH]1)N=[CH]N=C2[NH]C1=[CH]C(Cl)=C(O[CH2]C2=N[CH]=[CH][CH]=[CH]2)[CH]=[CH]1.O=C([OH])[CH2][OH]>>C=[CH][CH2]N([CH2][CH2]OC1=C2C(=[CH][CH]=[CH]1)N=[CH]N=C2[NH]C1=[CH]C(Cl)=C(O[CH2]C2=N[CH]=[CH][CH]=[CH]2)[CH]=[CH]1)C(=O)[CH2][OH],train,0,1
COC(=O)C1=[CH]C(C2=[CH]N([CH2][CH2]OS(C)(=O)=O)[CH]=N2)=N[CH]=[CH]1.FC1=[CH][CH]=C([CH2][NH][CH]2[CH2][CH2]2)[CH]=[CH]1>>O=C([OH])C1=[CH]C(C2=[CH]N([CH2][CH2]N([CH2]C3=[CH][CH]=C(F)[CH]=[CH]3)[CH]3[CH2][CH2]3)[CH]=N2)=N[CH]=[CH]1,train,0,1
C=[CH][CH2]C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH2][CH2]OC1=C(C2=NC3=C(I)[CH]=[CH][CH]=C3C(=O)[NH]2)[CH]=[CH][CH]=[CH]1>>[CH3][CH2][CH2]OC1=C(C2=NC3=C([CH]=[CH][CH2]C4=[CH][CH]=[CH][CH]=[CH]4)[CH]=[CH][CH]=C3C(=O)[NH]2)[CH]=[CH][CH]=[CH]1,train,0,1
[CH3]C(=O)[CH]([CH3])Cl.[SH][CH]1[CH2][CH2][CH2][CH2][CH]1[SH]>>[CH3]C1=C([CH3])S[CH]2[CH2][CH2][CH2][CH2][CH]2S1,train,1,0
O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)N1[CH2][CH2][CH]([OH])[CH2]N1CCN(C2=C(Cl)C(Cl)=CC=C2)CC1.[CH3]OC1=C(N2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH][CH]=[CH]1>>[CH3]OC1=C(N2[CH2][CH2]N([CH2][CH]([OH])[CH2][CH2]N3C(=O)C4=[CH][CH]=[CH][CH]=C4C3=O)[CH2][CH2]2)[CH]=[CH][CH]=[CH]1,train,0,1
C#C[CH2]Br.[CH3]OC1(C2=[CH]C(F)=[CH]C(SC3=[CH][CH]=C([CH]([CH3])O[NH]C([CH3])=O)[CH]=[CH]3)=[CH]2)[CH2][CH2]O[CH2][CH2]1>>C#C[CH2]N(O[CH]([CH3])C1=[CH][CH]=C(SC2=[CH]C(C3(O[CH3])[CH2][CH2]O[CH2][CH2]3)=[CH]C(F)=[CH]2)[CH]=[CH]1)C([CH3])=O,train,1,0
O=S(=O)(Cl)Cl.[CH3]OC(=O)[CH]1S[CH]=[CH][CH]1OC([CH3])=O>ClC(Cl)(Cl)Cl>[CH3]OC(=O)C1=C(OC([CH3])=O)[CH]=[CH]S1,train,1,0
Cl[CH2][CH2]N1[CH2][CH2]O[CH2][CH2]1.[CH3]OC1=[CH][CH]=C2OC(=O)C(C3=[CH][CH]=[CH][CH]=[CH]3)=C([OH])C2=[CH]1>>[CH3]OC1=[CH][CH]=C2OC(=O)C(C3=[CH][CH]=[CH][CH]=[CH]3)=C(O[CH2][CH2]N3[CH2][CH2]O[CH2][CH2]3)C2=[CH]1,train,0,1
O=[N+]([O-])C1=[CH][CH]=C2C(=[CH]1)C(C1=NC3=C([CH]=[CH][CH]=[CH]3)[NH]1)=NN2[CH]1[CH2][CH2][CH2][CH2]O1.[H][H]>CCO.[Pd]>[NH2]C1=[CH][CH]=C2C(=[CH]1)C(C1=NC3=C([CH]=[CH][CH]=[CH]3)[NH]1)=NN2[CH]1[CH2][CH2][CH2][CH2]O1,train,0,1
[CH2]1[CH2][CH2]O[CH2]1.[CH3]C([CH3])=O>>[CH2]1[CH2][CH2]O[CH2]1.[CH3]C([CH3])=O,test,0,1
O=P(Cl)(Cl)Cl.[CH3]C1=NC2=[CH][CH]=C([CH2]N3[CH]=[CH]N=[CH]3)[CH]=C2[NH]C1=O>>[CH3]C1=NC2=[CH][CH]=C([CH2]N3[CH]=[CH]N=[CH]3)[CH]=C2N=C1Cl,train,0,1
Cl.[CH3][C@@H]([CH2]N1[CH]=[CH]C(C2=[CH]C(Cl)=C(C#N)[CH]=[CH]2)=N1)[NH]C(=O)C1=NOC([CH2][CH2]OC2CCCCO2)=[CH]1>CCO>[CH3][C@@H]([CH2]N1[CH]=[CH]C(C2=[CH]C(Cl)=C(C#N)[CH]=[CH]2)=N1)[NH]C(=O)C1=NOC([CH2][CH2][OH])=[CH]1,train,1,0
C1C=[CH][CH]2[CH]3[CH]=[CH][CH]([CH2]3)[CH]12.C=CC[OH]>>[OH][CH2][CH]1[CH2][CH]2[CH]=[CH][CH]1[CH2]2,train,0,1
O=[N+]([O-])C1=[CH][CH]=C2[NH][CH]=[CH]C2=[CH]1.[CH3][CH2][CH2][CH]1[CH2]C(=O)N([CH2]O)[CH2]1>CC1=CC=CC=C1>[CH3][CH2][CH2][CH]1[CH2]C(=O)N([CH2]C2=[CH][NH]C3=[CH][CH]=C([N+](=O)[O-])[CH]=C23)[CH2]1,train,0,1
O=S(Cl)Cl.O[CH2]C1=[CH][CH]=C(C2=[CH]C3=N[CH]=[CH]C(OC4=C(F)[CH]=C([N+](=O)[O-])[CH]=[CH]4)=C3S2)[CH]=[CH]1>>O=[N+]([O-])C1=[CH]C(F)=C(OC2=C3SC(C4=[CH][CH]=C([CH2]Cl)[CH]=[CH]4)=[CH]C3=N[CH]=[CH]2)[CH]=[CH]1,train,1,0
