sentences,split,not_high_yielding,high_yielding
"3-(cyclopropylmethyl)-2-[(4-ethoxyphenyl)methyl]-6-nitroimidazo[4,5-b]pyridine reacts in the presence of acetic acid, ethyl acetate, palladium to produce 3-(cyclopropylmethyl)-2-[(4-ethoxyphenyl)methyl]imidazo[4,5-b]pyridin-6-amine.",train,0,1
"Tert-butyl (3ar,7as)-5-(3-nitropyridin-4-yl)-2-oxo-4,6,7,7a-tetrahydro-3ah-[1,3]oxazolo[4,5-c]pyridine-3-carboxylate reacts in the presence of ethanol, ethyl acetate to produce tert-butyl (3ar,7as)-5-(3-aminopyridin-4-yl)-2-oxo-4,6,7,7a-tetrahydro-3ah-[1,3]oxazolo[4,5-c]pyridine-3-carboxylate.",train,0,1
"1-(3,5-ditert-butyl-4-hydroxyphenyl)-3-[(4-nitrophenyl)methyl]urea reacts in the presence of ethanol, ethyl acetate, palladium to produce 1-[(4-aminophenyl)methyl]-3-(3,5-ditert-butyl-4-hydroxyphenyl)urea.",train,1,0
"Tert-butyl n-[4-fluoro-1-(3-nitropyridin-4-yl)piperidin-3-yl]carbamate reacts in the presence of ethanol, ethyl acetate to produce tert-butyl n-[1-(3-aminopyridin-4-yl)-4-fluoropiperidin-3-yl]carbamate.",train,0,1
Nitric acid and 1-phenylnaphthalene react together in the presence of acetic acid to produce 4-naphthalen-1-ylaniline.,train,1,0
"Acetic acid and 1-bromo-4-nitro-2-(2-phenoxyethoxy)benzene react together in the presence of ethanol, zinc to produce 4-bromo-3-(2-phenoxyethoxy)aniline.",train,0,1
"N-[3-(2,4-difluorophenyl)-5-nitrophenyl]acetamide reacts in the presence of ethyl acetate, methanol, palladium to produce n-[3-amino-5-(2,4-difluorophenyl)phenyl]acetamide.",train,0,1
"Tert-butyl n-[(3s,4s)-4-fluoro-1-(3-nitropyridin-4-yl)piperidin-3-yl]carbamate reacts in the presence of ethanol, ethyl acetate to produce tert-butyl n-[(3r,4r)-1-(3-aminopyridin-4-yl)-4-fluoropiperidin-3-yl]carbamate.",train,0,1
"Azane and (4-chlorophenyl)-[4-[(2,6-dichloro-4-nitrophenyl)methyl]phenyl]methanone react together in the presence of ethyl acetate to produce [4-[(4-amino-2,6-dichlorophenyl)methyl]phenyl]-(4-chlorophenyl)methanone.",train,0,1
"Tert-butyl n-[4-[tert-butyl(dimethyl)silyl]oxy-1-(3-nitropyridin-4-yl)piperidin-3-yl]carbamate reacts in the presence of ethanol, ethyl acetate to produce tert-butyl n-[1-(3-aminopyridin-4-yl)-4-[tert-butyl(dimethyl)silyl]oxypiperidin-3-yl]carbamate.",train,0,1
"2-[4-fluoro-1-(3-nitropyridin-4-yl)piperidin-3-yl]isoindole-1,3-dione reacts in the presence of ethanol, ethyl acetate to produce 2-[1-(3-aminopyridin-4-yl)-4-fluoropiperidin-3-yl]isoindole-1,3-dione.",train,0,1
"1-chloro-2-(difluoromethyl)-4-nitrobenzene reacts in the presence of acetic acid, iron to produce 4-chloro-3-(difluoromethyl)aniline.",train,0,1
"Methyl 2-methoxy-2-(4-nitrophenyl)acetate reacts in the presence of ethanol, ethyl acetate, palladium to produce methyl 2-(4-aminophenyl)-2-methoxyacetate.",train,0,1
Ethyl acetate and methyl 4-nitro-3-(trifluoromethyl)benzoate react together in the presence of methanol to produce methyl 4-amino-3-(trifluoromethyl)benzoate.,train,0,1
"5-nitro-1h-pyrrolo[2,3-b]pyridine reacts in the presence of ethyl acetate to produce 1h-pyrrolo[2,3-b]pyridin-5-amine.",train,0,1
"Methyl 2-[3-[(benzylamino)methyl]-6-nitro-2,3-dihydro-1,4-benzodioxin-5-yl]acetate reacts in the presence of ethanol, ethyl acetate to produce 2-[(benzylamino)methyl]-2,3,7,9-tetrahydro-[1,4]dioxino[2,3-e]indol-8-one.",train,1,0
"1-(2,4-dinitrophenoxy)-2,4-dinitrobenzene and molecular hydrogen react together in the presence of ethanol, ethyl acetate, palladium to produce 4-(2,4-diaminophenoxy)benzene-1,3-diamine.",train,1,0
"Ethyl acetate and 6-methoxy-3-nitro-2-(2,2,2-trifluoro-1-pyridin-3-ylethoxy)pyridine react together in the presence of acetic acid, oxidane, oxidane, chloride, sodium(1+) to produce 6-methoxy-2-(2,2,2-trifluoro-1-pyridin-3-ylethoxy)pyridin-3-amine.",train,1,0
"2-[(2,2-dimethyl-3h-1-benzofuran-7-yl)oxy]-3-nitropyridine reacts in the presence of ethyl acetate, methanol, palladium to produce 2-[(2,2-dimethyl-3h-1-benzofuran-7-yl)oxy]pyridin-3-amine.",train,0,1
"1-ethyl-4-(3-methoxy-4-nitrophenyl)piperazine reacts in the presence of ethanol, ethyl acetate, palladium to produce 4-(4-ethylpiperazin-1-yl)-2-methoxyaniline.",train,0,1
"4-[1-ethyl-3-(4-nitrophenyl)pyrazol-4-yl]-1h-pyrrolo[2,3-b]pyridine reacts in the presence of acetic acid, zinc to produce 4-[1-ethyl-4-(1h-pyrrolo[2,3-b]pyridin-4-yl)pyrazol-3-yl]aniline.",train,0,1
"2,2,4,7-tetramethyl-5-nitro-1-benzofuran-3-one reacts in the presence of hexane, ethyl acetate to produce 5-amino-2,2,4,7-tetramethyl-1-benzofuran-3-one.",train,0,1
"3-[(2-methylpropan-2-yl)oxycarbonyl]-5-nitrobenzoic acid reacts in the presence of ethyl acetate, palladium to produce 3-amino-5-[(2-methylpropan-2-yl)oxycarbonyl]benzoic acid.",train,0,1
"3,5-ditert-butyl-4-hydroxy-n-[(4-nitrophenyl)methyl]benzamide and 3,5-ditert-butyl-4-hydroxy-n-[2-(4-nitrophenyl)ethyl]benzamide react together to produce n-[2-(4-aminophenyl)ethyl]-3,5-ditert-butyl-4-hydroxybenzamide.",train,0,1
"Methyl 3-[3-[(2-methylpropan-2-yl)oxycarbonylamino]propylamino]-4-nitrobenzoate reacts in the presence of ethyl acetate, methanol, palladium to produce methyl 4-amino-3-[3-[(2-methylpropan-2-yl)oxycarbonylamino]propylamino]benzoate.",train,0,1
Acetyl bromide and 4-nitro-1-oxido-2-pyridin-2-ylpyridin-1-ium react together in the presence of acetic acid to produce 4-bromo-1-oxido-2-pyridin-2-ylpyridin-1-ium.,train,0,1
"5-nitro-3-(trifluoromethyl)pyridine-2-carbonitrile reacts in the presence of acetic acid, iron to produce 5-amino-3-(trifluoromethyl)pyridine-2-carbonitrile.",train,0,1
"Propan-2-yl 2-fluoro-5-nitrobenzoate reacts in the presence of acetic acid, zinc to produce propan-2-yl 5-amino-2-fluorobenzoate.",train,0,1
"2-bromo-4-methoxy-6-nitrophenol reacts in the presence of ethyl acetate, nickel to produce 2-amino-6-bromo-4-methoxyphenol.",train,0,1
"1-nitro-2-(2-nitrophenyl)benzene reacts in the presence of ethyl acetate, palladium to produce 2-(2-aminophenyl)aniline.",train,0,1
Ethyl acetate and 4-hydroxy-3-nitro-5-propoxybenzaldehyde react together to produce 4-hydroxy-3-(2-methoxyethoxy)benzaldehyde.,train,0,1
"3,5-ditert-butyl-4-hydroxy-n-[(4-nitrophenyl)methyl]benzamide and [2,6-dimethoxy-4-[(4-nitrophenyl)methylcarbamoyl]phenyl] acetate react together to produce [4-[(4-aminophenyl)methylcarbamoyl]-2,6-dimethoxyphenyl] acetate.",train,0,1
"Methyl 3-[3-(dimethylamino)propoxy]-4-nitrobenzoate reacts in the presence of ethyl acetate, methanol, chloride, azanium, zinc to produce methyl 4-amino-3-[3-(dimethylamino)propoxy]benzoate.",train,0,1
"Methyl 4-nitro-3-(pyridin-3-ylmethoxy)benzoate reacts in the presence of ethyl acetate, methanol, chloride, azanium, zinc to produce methyl 4-amino-3-(pyridin-3-ylmethoxy)benzoate.",train,0,1
Molecular chlorine and 1-nitro-4-(trifluoromethoxy)benzene react together to produce 1-chloro-4-(trifluoromethoxy)benzene.,train,0,1
"Tert-butyl n-[3-[5-[bis(3-methylbutyl)carbamoyl]-2-nitroanilino]propyl]carbamate reacts in the presence of ethanol, ethyl acetate, palladium to produce tert-butyl n-[3-[2-amino-5-[bis(3-methylbutyl)carbamoyl]anilino]propyl]carbamate.",train,0,1
"Acetic acid and n-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-nitroquinazolin-4-amine react together in the presence of methanol to produce 4-n-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]quinazoline-4,6-diamine.",train,1,0
"Chlorane and 2-[1-[(4-chlorophenyl)methyl]-6-nitro-2-oxoquinolin-4-yl]acetic acid react together in the presence of acetic acid, iron to produce 2-[6-amino-1-[(4-chlorophenyl)methyl]-2-oxoquinolin-4-yl]acetic acid.",train,1,0
"(3r)-3-methyl-3-(2-methyl-5-nitro-4-oxoquinazolin-3-yl)piperidine-2,6-dione reacts in the presence of ethyl acetate, methanol, palladium to produce (3r)-3-(5-amino-2-methyl-4-oxoquinazolin-3-yl)-3-methylpiperidine-2,6-dione.",train,1,0
"Methanol and tert-butyl-dimethyl-(2-nitro-4-thiophen-2-ylphenoxy)silane react together in the presence of n,n-diethylethanamine, ethyl acetate to produce 2-[tert-butyl(dimethyl)silyl]oxy-5-thiophen-2-ylaniline.",test,1,0
"N-[4-[1-(benzenesulfonyl)-4-[1-ethyl-3-(4-nitrophenyl)pyrazol-4-yl]pyrrolo[2,3-b]pyridin-2-yl]phenyl]acetamide and molecular hydrogen react together in the presence of hydroxide, hydroxide, palladium(2+) to produce n-[4-[4-[3-(4-aminophenyl)-1-ethylpyrazol-4-yl]-1-(benzenesulfonyl)pyrrolo[2,3-b]pyridin-2-yl]phenyl]acetamide.",train,1,0
"6-chloro-3-nitro-n-pentan-3-ylpyridin-2-amine reacts in the presence of ethyl acetate, methanol to produce 6-chloro-2-n-pentan-3-ylpyridine-2,3-diamine.",train,1,0
"6-chloro-2-hydroxy-3-nitrobenzenesulfonamide reacts in the presence of ethyl acetate, palladium to produce 3-amino-6-chloro-2-hydroxybenzenesulfonamide.",train,0,1
"3-[2-(1,3-dioxolan-2-yl)ethylamino]-n,n-bis(3-methylbutyl)-4-nitrobenzamide reacts in the presence of ethyl acetate, methanol, palladium to produce 4-amino-3-[2-(1,3-dioxolan-2-yl)ethylamino]-n,n-bis(3-methylbutyl)benzamide.",train,0,1
"2-(4-fluoro-3-nitrophenyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane reacts in the presence of ethyl acetate, palladium to produce 2-fluoro-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline.",train,0,1
3-[[6-chloro-9-(oxan-4-yl)-8-oxo-7h-purin-2-yl]amino]-4-nitrobenzonitrile and sulfane react together in the presence of ethyl acetate to produce 4-amino-3-[[6-chloro-9-(oxan-4-yl)-8-oxo-7h-purin-2-yl]amino]benzonitrile.,train,0,1
"3,5-ditert-butyl-4-hydroxy-n-[(4-nitrophenyl)methyl]benzamide and 3,4,5-trihydroxy-n-[2-(4-nitrophenyl)ethyl]benzamide react together to produce n-[2-(4-aminophenyl)ethyl]-3,4,5-trihydroxybenzamide.",train,0,1
"Diethyl oxalate and 6-nitro-2-pyridin-4-yl-1h-benzimidazol-5-amine react together to produce 2-pyridin-4-yl-5,8-dihydro-1h-imidazo[4,5-g]quinoxaline-6,7-dione.",train,1,0
"3,5-ditert-butyl-4-hydroxy-n-[(4-nitrophenyl)methyl]benzamide and [4-(4-nitrophenyl)piperazin-1-yl]-(3,4,5-trihydroxyphenyl)methanone react together to produce [4-(4-aminophenyl)piperazin-1-yl]-(3,4,5-trihydroxyphenyl)methanone.",train,1,0
"2,5-dimethyl-4-(4-nitrophenyl)-1,2,4-triazol-3-one and molecular hydrogen react together in the presence of methanol, nickel to produce 4-(4-aminophenyl)-2,5-dimethyl-1,2,4-triazol-3-one.",train,0,1
"N-[(4-nitrophenyl)methylidene]hydroxylamine reacts in the presence of methanol, nickel to produce 4-(aminomethyl)aniline.",train,1,0
"4-[[4-chloro-3-(trifluoromethyl)phenyl]methylamino]-6-nitroquinazoline-8-carboxamide reacts in the presence of acetic acid, zinc to produce 6-amino-4-[[4-chloro-3-(trifluoromethyl)phenyl]methylamino]quinazoline-8-carboxamide.",train,1,0
"4-nitro-n-propylbenzamide reacts in the presence of methanol, palladium to produce 4-amino-n-propylbenzamide.",train,0,1
"2-[3-[3-(dimethylamino)propylamino]-4-nitrophenyl]-2-methyl-n,n-bis(2-methylpropyl)propanamide reacts in the presence of ethanol, ethyl acetate, palladium to produce 2-[4-amino-3-[3-(dimethylamino)propylamino]phenyl]-2-methyl-n,n-bis(2-methylpropyl)propanamide.",train,0,1
Iodane and 3-nitrothiophene-2-sulfonamide react together in the presence of ethyl acetate to produce 3-aminothiophene-2-sulfonamide.,train,1,0
"1-(2-nitro-6,7-dihydro-4h-pyrazolo[1,5-a]pyrazin-5-yl)ethanone reacts in the presence of ethanol, palladium to produce 1-(2-amino-6,7-dihydro-4h-pyrazolo[1,5-a]pyrazin-5-yl)ethanone.",train,0,1
"5-[(4-nitrophenyl)methyl]-1,3-dihydroindol-2-one reacts in the presence of methanol, palladium to produce 5-[(4-aminophenyl)methyl]-1,3-dihydroindol-2-one.",train,1,0
"Ethyl 5-acetyl-1-(4-fluorophenyl)-8-nitro-4h-pyrazolo[4,3-c]quinoline-3-carboxylate reacts in the presence of acetic acid to produce ethyl 5-acetyl-8-amino-1-(4-fluorophenyl)-4h-pyrazolo[4,3-c]quinoline-3-carboxylate.",train,0,1
N-dodecyl-4-nitrobenzamide and molecular hydrogen react together to produce 4-amino-n-dodecylbenzamide.,train,0,1
"2-(3,5-ditert-butyl-4-hydroxyphenyl)-1-[4-(4-nitrophenyl)piperazin-1-yl]ethanone and (3,5-ditert-butyl-4-hydroxyphenyl)-[4-(4-nitrophenyl)piperazin-1-yl]methanone react together to produce 4-[[4-(4-aminophenyl)piperazin-1-yl]methyl]-2,6-ditert-butylphenol.",train,0,1
"N-[[3-fluoro-4-(7-methylpyrrolo[2,3-d]pyrimidin-4-yl)oxyphenyl]carbamothioyl]-2-phenylacetamide and 4-[2-[4-[7-(4-nitrophenoxy)thieno[3,2-b]pyridin-2-yl]phenoxy]ethyl]morpholine react together to produce 4-[2-[4-(2-morpholin-4-ylethoxy)phenyl]thieno[3,2-b]pyridin-7-yl]oxyaniline.",train,1,0
"Ethyl 5-acetyl-1-(1,3-benzodioxol-5-yl)-8-nitro-4h-pyrazolo[4,3-c]quinoline-3-carboxylate reacts in the presence of acetic acid, hydroxide, hydroxide, palladium(2+) to produce ethyl 5-acetyl-8-amino-1-(1,3-benzodioxol-5-yl)-4h-pyrazolo[4,3-c]quinoline-3-carboxylate.",train,0,1
"5-methyl-3-methylsulfanyl-1-(4-nitrophenyl)-1,2,4-triazole and molecular hydrogen react together in the presence of methanol, platinum to produce 4-(5-methyl-3-methylsulfanyl-1,2,4-triazol-1-yl)aniline.",train,1,0
"1-(4-nitrophenyl)imidazole reacts in the presence of methanol, palladium to produce 4-imidazol-1-ylaniline.",train,0,1
1-fluoro-4-nitrobenzene and propan-2-one react together to produce 4-fluoro-n-propan-2-ylaniline.,train,0,1
4-hydrazinylbenzonitrile and 5-tert-butyl-2-(4-nitrophenyl)pyrazol-3-amine react together to produce 4-(5-amino-3-tert-butylpyrazol-1-yl)benzonitrile.,train,0,1
"1-fluoro-4-(4-nitrophenoxy)-2-(trifluoromethyl)benzene reacts in the presence of methanol, palladium to produce 4-[4-fluoro-3-(trifluoromethyl)phenoxy]aniline.",train,0,1
"1,5-dimethyl-4-(4-nitrophenyl)pyrrolidin-2-one reacts in the presence of methanol, palladium to produce 4-(4-aminophenyl)-1,5-dimethylpyrrolidin-2-one.",train,0,1
"Chlorane and tert-butyl 4-(4-nitrophenyl)piperazine-1-carboxylate react together in the presence of methanol, dichloromethane, palladium to produce tert-butyl 4-(4-aminophenyl)piperazine-1-carboxylate.",train,0,1
2-ethenyl-1-[(4-nitrophenyl)methyl]pyrrolidine and tert-butyl 2-(4-aminophenyl)pyrrolidine-1-carboxylate react together to produce 4-[(2-ethylpyrrolidin-1-yl)methyl]aniline.,train,1,0
"2-(4-nitrophenyl)propanoic acid reacts in the presence of methanol, oxidane, palladium to produce 2-(4-aminophenyl)propanoic acid.",train,0,1
"(2,3,4,5,6-pentafluorophenyl) 5-[2-[(2-methylpropan-2-yl)oxycarbonylamino]ethylcarbamoyl]-1h-indole-2-carboxylate and n-(4-amino-4-iminobutyl)-1-(3-methylbutyl)-4-nitropyrrole-2-carboxamide react together to produce tert-butyl n-[2-[[2-[[5-[(4-amino-4-iminobutyl)carbamoyl]-1-(3-methylbutyl)pyrrol-3-yl]carbamoyl]-1h-indole-5-carbonyl]amino]ethyl]carbamate.",train,1,0
"1-[3-(4-nitrophenyl)propyl]-4-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylidene)piperidine reacts in the presence of zinc to produce 4-[3-[4-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylidene)piperidin-1-yl]propyl]aniline.",train,0,1
"3-[(4-hydroxyphenyl)methylamino]-5-(4-nitroanilino)-1h-pyrazole-4-carboxamide reacts in the presence of methanol, palladium to produce 5-(4-aminoanilino)-3-[(4-hydroxyphenyl)methylamino]-1h-pyrazole-4-carboxamide.",train,1,0
"(1r,2r)-n-decyl-2-(4-nitrophenyl)cyclopropane-1-carboxamide reacts in the presence of iron to produce (1r,2r)-2-(4-aminophenyl)-n-decylcyclopropane-1-carboxamide.",train,0,1
"Nitrobenzene and formic acid react together in the presence of oxygen(2-), oxygen(2-), oxygen(2-), oxygen(2-), oxygen(2-), platinum, vanadium, vanadium to produce n-phenylformamide.",train,0,1
"1-[4-(4-amino-2-methylphenyl)piperazin-1-yl]ethanone and 1-[4-(4-nitrophenyl)-1,4-diazepan-1-yl]ethanone react together to produce 1-[4-(4-aminophenyl)-1,4-diazepan-1-yl]ethanone.",train,0,1
"(2s)-2-(9h-fluoren-9-ylmethoxycarbonylamino)-5-[(4-nitrophenyl)sulfonylamino]pentanoic acid reacts in the presence of methanol, palladium to produce (2s)-5-[(4-aminophenyl)sulfonylamino]-2-(9h-fluoren-9-ylmethoxycarbonylamino)pentanoic acid.",train,0,1
"Tert-butyl n-[(1r)-1-(4-nitrophenyl)ethyl]carbamate reacts in the presence of methanol, palladium to produce tert-butyl n-[(1r)-1-(4-aminophenyl)ethyl]carbamate.",train,0,1
"2-[(3-methyl-2,3-dihydro-1-benzofuran-6-yl)oxy]-5-nitropyridine and 3-methyl-6-(4-nitrophenoxy)-2,3-dihydro-1-benzofuran react together to produce 4-[(3-methyl-2,3-dihydro-1-benzofuran-6-yl)oxy]aniline.",train,0,1
4-[(3-fluorophenyl)methoxy]aniline and 1-fluoro-4-[(4-nitrophenoxy)methyl]benzene react together to produce 4-[(4-fluorophenyl)methoxy]aniline.,train,0,1
4-[(3-fluorophenyl)methoxy]aniline and 1-[(4-nitrophenoxy)methyl]-4-(trifluoromethyl)benzene react together to produce 4-[[4-(trifluoromethyl)phenyl]methoxy]aniline.,train,0,1
"[(1s)-1-[3-(cyclopropylmethoxy)-4-(difluoromethoxy)phenyl]-2-(3,5-dichloro-1-oxidopyridin-1-ium-4-yl)ethyl] (4-nitrophenyl) carbonate and n-(4-hydroxyphenyl)methanesulfonamide react together in the presence of n,n-dimethylpyridin-4-amine, dichloromethane to produce [(1s)-1-[3-(cyclopropylmethoxy)-4-(difluoromethoxy)phenyl]-2-(3,5-dichloro-1-oxidopyridin-1-ium-4-yl)ethyl] [4-(methanesulfonamido)phenyl] carbonate.",train,1,0
"5-ethyl-2-nitro-6,7-dihydro-4h-pyrazolo[1,5-a]pyrazine reacts in the presence of ethanol, palladium to produce 5-ethyl-6,7-dihydro-4h-pyrazolo[1,5-a]pyrazin-2-amine.",train,0,1
"6-[2-(4-nitrophenyl)-5-phenyl-1h-imidazol-4-yl]-1-propan-2-ylsulfonylbenzimidazol-2-amine and molecular hydrogen react together in the presence of methanol, palladium to produce 6-[2-(4-aminophenyl)-5-phenyl-1h-imidazol-4-yl]-1-propan-2-ylsulfonylbenzimidazol-2-amine.",train,1,0
"Oxidane and 3-(cyclopentylmethoxy)-2-nitro-5-phenoxypyridine react together in the presence of acetic acid, zinc to produce 3-(cyclopentylmethoxy)-5-phenoxypyridin-2-amine.",train,0,1
"Acetic acid and 3-(2-methoxyethoxy)-2-nitro-5-pyridin-3-yloxypyridine react together in the presence of oxidane, zinc to produce 3-(2-methoxyethoxy)-5-pyridin-3-yloxypyridin-2-amine.",train,0,1
"10-chloro-1-methyl-8-nitro-5,5-dioxo-6h-benzo[b][1,5]benzoxathiepine-3-carboxylic acid reacts in the presence of n,n-dimethylformamide, nickel to produce 8-amino-10-chloro-1-methyl-5,5-dioxo-6h-benzo[b][1,5]benzoxathiepine-3-carboxylic acid.",train,0,1
"Oxidane and 3-(2-methoxyethoxy)-5-(4-methylsulfonylphenoxy)-2-nitropyridine react together in the presence of acetic acid, zinc to produce 3-(2-methoxyethoxy)-5-(4-methylsulfonylphenoxy)pyridin-2-amine.",train,0,1
"4-(5-nitropyrimidin-2-yl)-1,4-diazabicyclo[3.2.2]nonane reacts in the presence of methanol, palladium to produce 2-(1,4-diazabicyclo[3.2.2]nonan-4-yl)pyrimidin-5-amine.",train,0,1
"4-[7-(4-amino-2-fluorophenoxy)thieno[3,2-b]pyridin-2-yl]phenol and 4-[7-(4-nitrophenoxy)thieno[3,2-b]pyridin-2-yl]phenol react together to produce 4-[7-(4-aminophenoxy)thieno[3,2-b]pyridin-2-yl]phenol.",train,0,1
"Ethyl 2-(4-nitrophenyl)acetate reacts in the presence of methanol, palladium to produce ethyl 2-(4-aminophenyl)acetate.",train,0,1
"Oxidane and 3-(1-methoxypropan-2-yloxy)-2-nitro-5-phenoxypyridine react together in the presence of acetic acid, zinc to produce 3-(1-methoxypropan-2-yloxy)-5-phenoxypyridin-2-amine.",train,1,0
"Oxidane and 3-(2-methoxyethoxy)-2-nitro-5-phenoxypyridine react together in the presence of acetic acid, zinc to produce 3-(2-methoxyethoxy)-5-phenoxypyridin-2-amine.",train,0,1
"3-fluoro-4-(1h-pyrrolo[2,3-c]pyridin-7-yloxy)aniline and 7-(2-fluoro-4-nitrophenoxy)-1-methylpyrrolo[2,3-c]pyridine react together to produce 2-fluoro-4-(1-methylpyrrolo[2,3-c]pyridin-7-yl)oxyaniline.",train,0,1
"4-nitro-1-(oxan-4-yl)pyrazole reacts in the presence of methanol, palladium to produce 1-(oxan-4-yl)pyrazol-4-amine.",train,0,1
"Methyl 2-[(2,6-dichlorobenzoyl)amino]-3-(4-nitrophenyl)propanoate reacts in the presence of methanol, platinum to produce methyl 3-(4-aminophenyl)-2-[(2,6-dichlorobenzoyl)amino]propanoate.",train,0,1
"2-(hydroxymethyl)-6-(4-nitrophenoxy)oxane-3,4,5-triol and molecular hydrogen react together in the presence of methane, oxolane, methanol, palladium to produce (2s,3r,4s,5s,6r)-2-(4-aminophenoxy)-6-(hydroxymethyl)oxane-3,4,5-triol.",train,0,1
"2-(2,6-dichloro-4-nitrophenyl)-2-(3,4-dichlorophenyl)acetonitrile and molecular hydrogen react together in the presence of methanol, nickel to produce 2-(4-amino-2,6-dichlorophenyl)-2-(3,4-dichlorophenyl)acetonitrile.",train,0,1
"N-[3-[3-(2-chloropyrimidin-4-yl)pyrazolo[1,5-a]pyridin-2-yl]phenyl]-2,2,2-trifluoroacetamide and 1-chloro-2-(2-chloroethoxy)-4-nitrobenzene react together to produce n-[3-[3-[2-[4-chloro-3-(2-chloroethoxy)anilino]pyrimidin-4-yl]pyrazolo[1,5-a]pyridin-2-yl]phenyl]-2,2,2-trifluoroacetamide.",train,1,0
"4-di(propan-2-yloxy)phosphorylaniline and 5,5-dimethyl-2-(4-nitrophenyl)-1,3,2lambda5-dioxaphosphinane 2-oxide react together to produce 4-(5,5-dimethyl-2-oxo-1,3,2lambda5-dioxaphosphinan-2-yl)aniline.",train,1,0
"Propan-2-yl 3-(7-nitro-3,4-dihydro-1h-isoquinolin-2-yl)propanoate reacts in the presence of methane, methanol, palladium to produce 1,2,3,4-tetrahydroisoquinoline.",train,0,1
"7-(4-amino-2-fluorophenoxy)-n',n'-dimethylthieno[3,2-b]pyridine-2-carbohydrazide and 7-(2-fluoro-4-nitrophenoxy)-n,n',n'-trimethylthieno[3,2-b]pyridine-2-carbohydrazide react together to produce 7-(4-amino-2-fluorophenoxy)-n,n',n'-trimethylthieno[3,2-b]pyridine-2-carbohydrazide.",train,1,0
