reaction,split,high_yielding,not_high_yielding
[CH3][C@](F)(C(O)=O)C(=O)[NH][C@@H]1C(=O)N([CH2][CH2]O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C2=C([CH]=[CH][CH]=[CH]2)C2=C1[CH]=[CH][CH]=[CH]2.[NH2][CH2]C(F)(F)F>>[CH3][C@](F)(C(=O)[NH][CH2]C(F)(F)F)C(=O)[NH][C@@H]1C(=O)N([CH2][CH2]O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C2=C([CH]=[CH][CH]=[CH]2)C2=C1[CH]=[CH][CH]=[CH]2,train,0,1
CC(O)=O.[CH3]N1C(=O)C(Br)(Br)C2=[CH]C([CH2]C3=[CH][CH]=[CH][CH]=[CH]3)=[CH]N=C21>[Zn]>[CH3]N1C(=O)[CH2]C2=[CH]C(C(=O)C3=[CH][CH]=[CH][CH]=[CH]3)=[CH]N=C21,train,0,1
[CH3][CH2]N1C(=O)[CH]([CH2]C2=C(C#N)[CH]=[CH][CH]=[CH]2)N=C(C2=[CH][CH]=[CH][CH]=[CH]2)C2=C1[CH]=C(O[CH3])C(O[CH3])=[CH]2>CO.[Ni]>[CH3][CH2]N1C(=O)[CH]([CH2]C2=C([CH2][NH2])[CH]=[CH][CH]=[CH]2)N=C(C2=[CH][CH]=[CH][CH]=[CH]2)C2=C1[CH]=C(O[CH3])C(O[CH3])=[CH]2,train,1,0
CCOC(=O)[CH2]C(=O)[CH]=[CH]C1=[CH][CH]=[CH]C2=[CH][CH]=[CH][CH]=C21.[CH3][CH2]OC(=O)[CH]=C([NH2])N1[CH2][CH2][CH2][CH2]1>CCO>[CH3][CH2]OC(=O)C1=C(N2[CH2][CH2][CH2][CH2]2)N=C([CH3])[CH](C(=O)O[CH2][CH3])[CH]1C1=[CH][CH]=[CH]C2=[CH][CH]=[CH][CH]=C21,train,0,1
C=C([CH3])C1=[CH][CH]=C([OH])[CH]=[CH]1.CC(=O)OC([CH3])=O>O.OS(O)(=O)=O>C=C([CH3])C1=[CH][CH]=C(OC([CH3])=O)[CH]=[CH]1,train,1,0
[CH3][CH2][C@H]1OC2=C([CH]=C(F)[CH]=[CH]2)N([CH2]C(F)(F)F)C(=O)[C@H]1N(CC1=CC=CC=C1)CC1=CC=CC=C1>CO.[Pd]>[CH3][CH2][C@H]1OC2=C([CH]=C(F)[CH]=[CH]2)N([CH2]C(F)(F)F)C(=O)[C@H]1[NH2],train,0,1
CSC1=N[CH]=[CH]N1N1[CH2][CH2]N(C2=[CH][CH]=C(O[CH3])[CH]=[CH]2)[CH2][CH2]1>CO.[Ni]>[CH3]OC1=[CH][CH]=C(N2[CH2][CH2]N(N3[CH]=[CH]N=[CH]3)[CH2][CH2]2)[CH]=[CH]1,train,1,0
COC(OC)N(C)C.[CH3]OC1=C([CH](O)[C@H]([NH][CH]=O)C(O)=O)C2=C([CH]=[CH]1)[CH2][CH2][CH2][CH2]2>ClC(Cl)Cl>[CH3]OC1=C(/C=C/[NH][CH]=O)C2=C([CH]=[CH]1)[CH2][CH2][CH2][CH2]2,train,1,0
C=[N+]=[N-].[CH3]C1=[CH][CH]=C(S(=O)(=O)N([CH2][CH]([CH3])[CH3])[C@@H]([CH2][CH2][CH2][CH2][NH]C(=O)O[CH2][CH]2C3=[CH][CH]=[CH][CH]=C3C3=C2[CH]=[CH][CH]=[CH]3)C(=O)[OH])[CH]=[CH]1>>[CH3]OC(=O)[C@H]([CH2][CH2][CH2][CH2][NH]C(=O)O[CH2][CH]1C2=[CH][CH]=[CH][CH]=C2C2=C1[CH]=[CH][CH]=[CH]2)N([CH2][CH]([CH3])[CH3])S(=O)(=O)C1=[CH][CH]=C([CH3])[CH]=[CH]1,train,0,1
[CH3]OC1=[CH][CH]=C2N=[CH][CH]=[CH]C2=[CH]1>CO.O=[Pt]=O>[CH3]OC1=[CH][CH]=C2[NH][CH2][CH2][CH2]C2=[CH]1,train,0,1
COS(=O)(=O)C1=[CH][CH]=C([CH3])[CH]=[CH]1.[CH]1=[CH][CH]=C2[CH2][CH2]N=[CH]C2=[CH]1>CO>[CH3]C1=[CH][CH]=C(S(=O)(=O)[O-])[CH]=[CH]1.[CH3][N+]1=[CH]C2=[CH][CH]=[CH][CH]=C2[CH2][CH2]1,train,1,0
BrBr.[CH3]C1=C([NH2])C2=C([CH]=[CH]1)C(=O)C1=[CH][CH]=[CH][CH]=C1C2=O>CC(O)=O>[CH3]C1=C([NH2])C2=C(C(=O)C3=[CH][CH]=[CH][CH]=C3C2=O)C(Br)=[CH]1,train,1,0
O=[CH]C1=[CH]C([N+](=O)[O-])=[CH][CH]=[CH]1.[CH3]OC(=O)[CH2]C(=O)O[CH3]>CC(O)=O>[CH3]OC(=O)C(=[CH]C1=[CH]C([N+](=O)[O-])=[CH][CH]=[CH]1)C(=O)O[CH3],train,1,0
CO[CH]([CH2][NH]C(=O)[CH2]C1=C([CH3])C(O[CH3])=[CH][CH]=[CH]1)OC.Cl>CC(O)=O>[CH3]OC1=C([CH3])C2=C([CH]=[CH][NH]C(=O)[CH2]2)[CH]=[CH]1,train,0,1
[CH3]C1=NC2=[CH]C(C3=[CH][CH]=[CH][CH]=[CH]3)=NN2C(Cl)=C1F>CC(O)=O.[Zn]>[CH3]C1=NC2=[CH]C(C3=[CH][CH]=[CH][CH]=[CH]3)=NN2[CH]=C1F,train,1,0
CCOC(=O)[CH]([CH2][CH2]C#N)C(=O)O[CH2][CH3].[CH3]OC1=[CH][CH]=C2[NH][CH]=C([CH2][CH2]N)C2=[CH]1>CC(O)=O.[Pd]>[CH3][CH2]OC(=O)[CH]1[CH2][CH2][CH]2C3=C([CH2][CH2]N2C1=O)C1=[CH]C(O[CH3])=[CH][CH]=C1[NH]3,train,0,1
OC(=O)C(O)=O.[NH2]C1=C([NH2])C([N+](=O)[O-])=[CH]C(C(F)(F)F)=[CH]1>Cl>O=C1[NH]C2=[CH]C(C(F)(F)F)=[CH]C([N+](=O)[O-])=C2[NH]C1=O,train,1,0
O=[CH]C1=[CH]C(Br)=[CH][CH]=C1[OH].[CH3][CH2]OC(=O)[CH2]C#N>CCO>[CH3][CH2]OC(=O)C1=C([NH2])OC2=C([CH]=C(Br)[CH]=[CH]2)[CH]1[CH](C#N)C(=O)O[CH2][CH3],train,1,0
Cl.[CH3][CH2][CH]=C=[CH][CH2]C(=O)O[CH2][CH3]>CCCO.[K+].[OH-]>[CH3][CH2][CH]=[CH][CH]=[CH]C(=O)O[CH2][CH3],train,1,0
[CH3][CH]([CH3])C(O)=O.[CH3][CH]([NH2])[CH2][NH2]>>[CH3][CH]([CH3])C1=N[C@@H]([CH3])[CH2][NH]1,train,1,0
C#CC1=[CH][CH]=[CH][CH]=[CH]1.O=C=O>>O=C([OH])C#CC1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
O=C([OH])C(F)(F)F.[CH2]1[CH2][CH2][CH2][CH2][CH2]1>>O=C(O[CH]1[CH2][CH2][CH2][CH2][CH2]1)C(F)(F)F,train,0,1
O=C([CH2][NH]C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1)ON1C(=O)CCC1=O.[CH3]C([CH3])([CH3])O[CH2][C@H]([NH]C(=O)[C@@H]([NH2])[CH2]C(=O)OC([CH3])([CH3])[CH3])C(=O)OC([CH3])([CH3])[CH3]>CO>[CH3]C([CH3])([CH3])O[CH2][C@H]([NH]C(=O)[C@H]([CH2]C(=O)OC([CH3])([CH3])[CH3])[NH]C(=O)[CH2][NH]C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1)C(=O)OC([CH3])([CH3])[CH3],train,1,0
[CH3]C([CH3])(C(=O)[OH])C1=[CH][CH]=C(C2=NC(C#N)=[CH]N=[CH]2)[CH]=[CH]1.[CH3][CH2][CH]([NH2])[CH2][OH]>>[CH3][CH2][C@@H]([CH2][OH])[NH]C(=O)C([CH3])([CH3])C1=[CH][CH]=C(C2=NC(C#N)=[CH]N=[CH]2)[CH]=[CH]1,train,0,1
COC(=O)[CH](C#N)C1=[CH][CH]=[CH][CH]=[CH]1.N>C1=CC=CC=C1>N#C[CH](C([NH2])=O)C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
Cl[CH2][CH]1[CH2]O1.[NH2][CH](C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1>CO>Cl.[OH][CH]1[CH2]N([CH](C2=[CH][CH]=[CH][CH]=[CH]2)C2=[CH][CH]=[CH][CH]=[CH]2)[CH2]1,train,0,1
COC(=O)[CH]([CH3])[CH](C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=C2[NH]N=[CH]C2=[CH]1.Cl>CO.CS(C)=O.[Na+].[OH-]>[CH3][CH](C(=O)[OH])[CH](C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=C2[NH]N=[CH]C2=[CH]1,train,1,0
CC(C)[Si](O[CH2][CH2]C1=[CH][CH]=[CH]C([CH2]C2=C([OH])[CH2][CH2]C2=O)=[CH]1)(C(C)C)C(C)C.[CH3][CH]([CH3])[CH2]O>C1=CC=CC=C1>[CH3][CH]([CH3])[CH2]OC1=C([CH2]C2=[CH]C([CH2][CH2][OH])=[CH][CH]=[CH]2)C(=O)[CH2][CH2]1,train,1,0
[CH3]OC(=O)[CH]=O.[CH3][CH]=[CH][CH]=[CH]O[CH3]>OC(=O)[O-].[Na+]>[CH3]OC(=O)[CH]1O[CH](O[CH3])[CH]=[CH][CH]1[CH3],train,0,1
C=[CH]C(=O)O[CH3].[NH2][CH2]C1=[CH][CH]=[CH][CH]=[CH]1>CO>[CH3]OC(=O)[CH2][CH2]N([CH2][CH2]C(=O)O[CH3])[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
CC(=O)S[CH]([CH3])[CH]([CH3])C(=O)O[CH3]>CO>[CH3]OC(=O)[CH]([CH3])[CH]([CH3])[SH],train,0,1
[CH3]N1C(=O)C(Cl)=C(C#N)C1=O.[CH3][OH]>>[CH3]OC1=C(C#N)C(=O)N([CH3])C1=O,train,1,0
O[OH].[CH3]OC(=O)[CH2]S[CH2]C1=NC([N+](=O)[O-])=C(O[CH3])[CH]=[CH]1>CC(O)=O>[CH3]OC(=O)[CH2]S(=O)[CH2]C1=NC([N+](=O)[O-])=C(O[CH3])[CH]=[CH]1,train,1,0
O=C1C=CC2=CC=CC=C2O1.[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C(O)=O>>[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH]=O,train,0,1
[CH3]OC1=C2C(=O)C3=C([OH])C([CH3])=C([OH])[CH]=C3C(=O)C2=C([OH])C2=C1[CH2][CH2]C1=[CH]C3=C(C(=O)O[CH]3O)C([OH])=C12.[NH2][NH]C1=[CH][CH]=[CH][CH]=[CH]1>CC(O)=O>[CH3]OC1=C2[CH2][CH2]C3=[CH]C4=C(C(=O)N(C5=[CH][CH]=[CH][CH]=[CH]5)N=[CH]4)C([OH])=C3C2=C([OH])C2=C1C(=O)C1=C([OH])C([CH3])=C([OH])[CH]=C1C2=O,train,1,0
[CH3][CH]([OH])C1=[CH][CH]=[CH][CH]=[CH]1>O>[CH3][C@H]([OH])C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
O=C1[CH2][CH2][CH2]O1.[CH3]C1=[CH]C([CH3])=[CH]C([CH3])=[CH]1>>[CH3][CH2][CH](C(=O)[OH])C1=C([CH3])[CH]=C([CH3])[CH]=C1[CH3],train,0,1
Cl.N#CC1=C([NH][C@@H]([CH2][OH])C2=[CH][CH]=C(F)[CH]=[CH]2)N=C([NH]C2=N[NH]C([CH]3[CH2][CH2]3)=[CH]2)C(F)=[CH]1>CO.[Pd]>[NH2][CH2]C1=[CH]C(F)=C([NH]C2=N[NH]C([CH]3[CH2][CH2]3)=[CH]2)N=C1[NH][C@@H]([CH2][OH])C1=[CH][CH]=C(F)[CH]=[CH]1,train,0,1
[CH3]C1=[CH]C(C(=O)[NH]C2=C([NH][CH]([CH3])C3=N[CH]=[CH][CH]=[CH]3)[CH]=C(Cl)N=[CH]2)=[CH]N([CH3])C1=O>CC(O)=O>[CH3]C1=[CH]C(C2=NC3=C([CH]=C(Cl)N=[CH]3)N2[CH]([CH3])C2=N[CH]=[CH][CH]=[CH]2)=[CH]N([CH3])C1=O,train,0,1
[CH3]OC1=[CH]C(C2=NC3=[CH]C4=C([CH]=C3C(OP(=O)(OCC3=CC=CC=C3)OCC3=CC=CC=C3)=[CH]2)O[CH2]O4)=[CH]C(OP(=O)(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=[CH]1>CO>[CH3]OC1=[CH]C(C2=NC3=[CH]C4=C([CH]=C3C(=O)[CH2]2)O[CH2]O4)=[CH]C(OP(=O)(O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)=[CH]1,train,0,1
CC(C)CO[N+](=O)[O-].[CH3]C1([CH3])[CH2]OC(C2=[CH][CH]=C(S[CH2]C(O)=O)S2)(C([CH3])([CH3])[CH3])O[CH2]1>>[CH3]C1([CH3])[CH2]OC(C2=[CH][CH]=C(S[CH2][N+](=O)[O-])S2)(C([CH3])([CH3])[CH3])O[CH2]1,train,0,1
Cl[CH2][CH2][CH2][CH2][CH2][CH]1[CH2][CH]2[CH2][CH]1[CH]1[CH]3[CH]=[CH][CH]([CH2]3)[CH]21.O=C1[CH2][CH2][CH2][CH2]1>>[OH]C1([CH2][CH2][CH2][CH2][CH2][CH]2[CH2][CH]3[CH2][CH]2[CH]2[CH]4[CH]=[CH][CH]([CH2]4)[CH]32)[CH2][CH2][CH2][CH2]1,train,1,0
BrBr.[CH3][CH2]OC(=O)C1=NN([CH]2[CH2][CH2][CH2][CH2][CH2]2)C(C2=[CH][CH]=C(O[CH2]C3=[CH][CH]=[CH][CH]=[CH]3)[CH]=[CH]2)=[CH]1>CC(O)=O>[CH3][CH2]OC(=O)C1=NN([CH]2[CH2][CH2][CH2][CH2][CH2]2)C(C2=[CH][CH]=C(O[CH2]C3=[CH][CH]=[CH][CH]=[CH]3)[CH]=[CH]2)=C1Br,train,0,1
[CH3]C([CH3])(C(=O)[OH])C1=[CH][CH]=C(C2=NC(C#N)=[CH]N=[CH]2)[CH]=[CH]1.[CH3][CH]([NH2])C1=[CH][CH]=[CH]O1>>[CH3][CH]([NH]C(=O)C([CH3])([CH3])C1=[CH][CH]=C(C2=NC(C#N)=[CH]N=[CH]2)[CH]=[CH]1)C1=[CH][CH]=[CH]O1,train,0,1
[CH3]OC1=[CH]C2=C(C(=O)OC([CH3])=N2)C(O[CH3])=[CH]1.[CH3]OC1=[CH][CH]=C([NH2])[CH]=[CH]1>CC(O)=O>[CH3]OC1=[CH][CH]=C(N2C(=O)C3=C(O[CH3])[CH]=C(O[CH3])[CH]=C3N=C2[CH3])[CH]=[CH]1,train,0,1
[CH3]C1=C([CH2][CH]([CH3])[NH]C2=C(C3=NC4=[CH]C5=C([CH]=C4[NH]3)C(=O)N([CH3])C5=O)C(=O)[NH][CH]=[CH]2)[CH]=C(F)[CH]=[CH]1>CC(O)=O.[Zn]>[CH3]C1=C([CH2][CH]([CH3])[NH]C2=C(C3=NC4=[CH]C5=C([CH]=C4[NH]3)[CH2]N([CH3])C5=O)C(=O)[NH][CH]=[CH]2)[CH]=C(F)[CH]=[CH]1,train,1,0
[CH3][CH]([CH2]C1=C(F)[CH]=[CH]C(F)=[CH]1)[NH]C1=C(C2=NC3=[CH]C4=C([CH]=C3[NH]2)C(=O)N([CH]2[CH2][CH2]N([CH3])[CH2][CH2]2)C4=O)C(=O)[NH][CH]=[CH]1>CC(O)=O.[Zn]>[CH3][CH]([CH2]C1=C(F)[CH]=[CH]C(F)=[CH]1)[NH]C1=C(C2=NC3=[CH]C4=C([CH]=C3[NH]2)[CH2]N([CH]2[CH2][CH2]N([CH3])[CH2][CH2]2)C4=O)C(=O)[NH][CH]=[CH]1,train,1,0
[CH3]C([CH3])(C(=O)[OH])C1=[CH][CH]=C(C2=[CH]N=[CH]N=[CH]2)[CH]=[CH]1.[CH3][CH]([CH3])[C@@H]([CH3])[NH2]>>[CH3][CH]([CH3])[C@@H]([CH3])[NH]C(=O)C([CH3])([CH3])C1=[CH][CH]=C(C2=[CH]N=[CH]N=[CH]2)[CH]=[CH]1,test,0,1
[CH3][CH]([CH2]C1=C(F)[CH]=[CH]C(F)=[CH]1)[NH]C1=C(C2=NC3=[CH]C4=C([CH]=C3[NH]2)C(=O)N([CH3])C4=O)C(=O)[NH][CH]=[CH]1>CC(O)=O.[Zn]>[CH3][CH]([CH2]C1=C(F)[CH]=[CH]C(F)=[CH]1)[NH]C1=C(C2=NC3=[CH]C4=C([CH]=C3[NH]2)[CH2]N([CH3])C4=O)C(=O)[NH][CH]=[CH]1,train,0,1
[CH3]OC1=C(O[CH3])[CH]=C([CH2]C2=[CH][CH]=[CH]N2[CH2][CH2][CH2][CH2][CH2][CH2]N2[CH]=[CH][CH]=C2[CH2]C2=[CH]C(O[CH3])=C(O[CH3])[CH]=[CH]2)[CH]=[CH]1.[H][H]>CC(O)=O.[Rh]>[CH3]OC1=C(O[CH3])[CH]=C([CH2][CH]2[CH2][CH2][CH2]N2[CH2][CH2][CH2][CH2][CH2][CH2]N2[CH2][CH2][CH2][CH]2[CH2]C2=[CH]C(O[CH3])=C(O[CH3])[CH]=[CH]2)[CH]=[CH]1,train,1,0
[CH3][CH2][CH2]C(O)=O.[NH2]C1=C([NH2])[CH]=C(N2[CH2][CH2]N(C(=O)C3=C(C(F)(F)F)[CH]=[CH][CH]=[CH]3)[CH2][CH2]2)[CH]=[CH]1>O=P(Cl)(Cl)Cl>[CH3][CH2][CH2]C1=NC2=C([CH]=[CH]C(N3[CH2][CH2]N(C(=O)C4=C(C(F)(F)F)[CH]=[CH][CH]=[CH]4)[CH2][CH2]3)=[CH]2)[NH]1,train,0,1
O.O=C1[CH]=NN([CH2]C2=C(Cl)[CH]=C(Cl)[CH]=[CH]2)C(=O)[NH]1>CC(O)=O.[Zn]>O=C1[CH2][NH]N([CH2]C2=C(Cl)[CH]=C(Cl)[CH]=[CH]2)C(=O)[NH]1,train,0,1
O=C([OH])C1=[CH][CH]=[CH][CH]=[CH]1.[NH2]C1=[CH][CH]=C(Br)[CH]=[CH]1>>[NH2]C1=C(C(=O)C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=C(Br)[CH]=[CH]1,train,0,1
[CH3]C1=C([CH3])C(=O)OC1=O.[CH3]OC(=O)C1=C(S([NH2])(=O)=O)[CH]=C([NH2])[CH]=[CH]1>CC(O)=O>[CH3]OC(=O)C1=C(S([NH2])(=O)=O)[CH]=C(N2C(=O)C([CH3])=C([CH3])C2=O)[CH]=[CH]1,train,0,1
ClC1=[CH][CH]=C([C@@H]2[CH2]O2)[CH]=[CH]1.[OH][CH2][CH2][NH]C1=[CH][CH]=[CH][CH]=[CH]1>>[OH][CH2][CH2]N([CH2][C@H]([OH])C1=[CH][CH]=C(Cl)[CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
CC(C)(C)OC(=O)[CH]([CH2]C1=[CH][CH]=[CH]N=[CH]1)S(=O)(=O)C1=[CH][CH]=C(F)[CH]=[CH]1.[CH3]C#C[CH2]Br>>[CH3]C#C[CH2]C([CH2]C1=[CH][CH]=[CH]N=[CH]1)(C(=O)[OH])S(=O)(=O)C1=[CH][CH]=C(F)[CH]=[CH]1,train,1,0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2]C(O)=O.[NH2][CH2][CH2][NH2]>>[CH3][CH2][CH2][CH2][CH2][CH2][CH2]C1=N[CH2][CH2][NH]1,train,1,0
CN(C)/C=C/C1=C2C(=O)N=CN(C3=[CH][CH]=C(S[CH3])[CH]=[CH]3)C2=NC(S[CH3])=N1>CC(O)=O>[CH3]SC1=[CH][CH]=C([NH]C2=NC(S[CH3])=NC3=C2C(=O)[NH][CH]=[CH]3)[CH]=[CH]1,train,1,0
[CH3]C(=O)[OH].[CH3]C1=N[NH]C(C2=C(C#N)[CH]=[CH]C(F)=[CH]2)=N1>>[CH3]C(=O)[OH].[CH3]C1=N[NH]C(C2=C([CH2][NH2])[CH]=[CH]C(F)=[CH]2)=N1,train,1,0
[CH3]OC(=O)[CH2]N1C(=O)C(Cl)(Cl)C2=[CH]C(O[CH3])=[CH][CH]=C21>CC(O)=O.[Zn]>[CH3]OC(=O)[CH2]N1C(=O)[CH2]C2=[CH]C(O[CH3])=[CH][CH]=C21,train,1,0
CC(=O)S[CH]([CH3])[CH]([CH3])C(=O)O[CH]([CH3])[CH3]>CC(C)O>[CH3][CH]([CH3])OC(=O)[CH]([CH3])[CH]([CH3])[SH],train,0,1
CCC[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3].[NH2]C1=C(I)C(C(O)=O)=C(I)C(C(O)=O)=C1I>>[CH]1=[CH][CH]=C2N=[CH][CH]=[CH]C2=[CH]1,train,1,0
OC/C=C\CO.[CH3]C([CH3])([CH3])OC(=O)[NH][CH2]C#C[CH2][OH]>>[CH3]C([CH3])([CH3])OC(=O)[NH][CH2]/C=C\[CH2][OH],train,0,1
[CH3][CH2]OC(=O)C(=O)[CH2]C([CH3])=O.[CH3][CH]([CH3])[NH][NH2]>CC(O)=O>[CH3][CH2]OC(=O)C1=NN([CH]([CH3])[CH3])C([CH3])=[CH]1,train,0,1
[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH2]C2([CH]=[CH]C(=O)[CH2][CH2]2)[CH2][CH2]1>CO.[Pd]>[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH2]C2([CH2][CH2]C(=O)[CH2][CH2]2)[CH2][CH2]1,train,1,0
C=[CH]C(=O)O[CH3].[OH][CH2][CH2][NH][CH2][CH2][OH]>>[CH3]OC(=O)[CH2][CH2]N([CH2][CH2][OH])[CH2][CH2][OH],train,1,0
Br.[CH3][CH2]OC(=O)[CH](C#N)[CH]1[CH2][CH2]C2=C([CH]=[CH]N=[CH]2)C1=O>CC(O)=O.CCOCC>Br.[CH3][CH2]OC(=O)C1=C(Br)[NH]C2=C1[CH2][CH2]C1=C2[CH]=[CH]N=[CH]1,train,1,0
Cl[CH2][CH2][CH2]S[CH2]C1=[CH][CH]=[CH][CH]=[CH]1.O[OH]>CC(O)=O.O>O=S([CH2][CH2][CH2]Cl)[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
CC(O)=O.CO[CH]([CH2][CH]1C(=O)[CH2][CH2][CH]1[CH2]C(=O)O[CH3])OC>O>[CH3]OC(=O)[CH2][CH]1[CH2][CH2]C(=O)[CH]1[CH2][CH]=O,train,1,0
[CH3]C(=O)[OH].[CH3]C1=C([CH]=[CH][CH]=O)[CH]=[CH][CH]=[CH]1>CC(=O)OC(C)=O>[CH3]C(=O)O[CH]1C([CH3])=[CH]C2=[CH][CH]=[CH][CH]=C21,train,1,0
CC(C)(C)[OH].[CH3]OC(=O)[C@@H]([CH2]C1=[CH][CH]=C2[NH][CH]=[CH]C2=[CH]1)[NH]C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1>[Zn]>[CH3]OC(=O)[C@@H]([CH2]C1=[CH][CH]=C2[NH]C(=O)[CH2]C2=[CH]1)[NH]C(=O)O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
C=O.[CH3]OC(=O)[CH2]C1=C2N=C3[CH]=[CH][CH]=[CH]C3=C2C(N)=[CH]O1>CO>[CH3]OC(=O)[CH2]C1=C2N=C3[CH]=[CH][CH]=[CH]C3=C2C(O[CH3])=[CH]O1,train,1,0
CCN(CC)[CH2][CH3].O=C([OH])C(=O)[CH]=[CH]C1=[CH][CH]=C(Cl)[CH]=[CH]1>CCOC(C)=O>[CH3][CH2]OC(=O)C(=O)[CH]=[CH]C1=[CH][CH]=C(Cl)[CH]=[CH]1,train,1,0
C=[CH][CH]=[CH]O[CH3].[CH3]OC(=O)[CH]=O>OC(=O)[O-].[Na+]>[CH3]OC(=O)[CH]1[CH2][CH]=[CH][CH](O[CH3])O1,train,1,0
FC(F)(F)C1=NC2=[CH][CH]=[CH][CH]=C2C(Cl)=[CH]1.[CH3][NH]C1=[CH][CH]=C(O[CH3])[CH]=[CH]1>CC(O)=O>[CH3]OC1=[CH][CH]=C(N([CH3])C2=[CH]C(C(F)(F)F)=NC3=[CH][CH]=[CH][CH]=C32)[CH]=[CH]1,train,1,0
[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH](C(O)=O)[CH2]1.[CH3][C@]12[CH2][CH2][C@H]([OH])[CH2][CH]1C(=O)[CH2][C@@H]1[C@@H]2[CH2][CH2][C@]2([CH3])C(=O)[CH2][CH2][C@@H]12>>[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH](C(=O)O[C@H]2[CH2][CH2][C@@]3([CH3])[CH]([CH2]2)C(=O)[CH2][C@@H]2[C@@H]3[CH2][CH2][C@]3([CH3])C(=O)[CH2][CH2][C@@H]23)[CH2]1,train,0,1
O=C(Cl)C(=O)Cl.O=C([OH])[CH2]C1=[CH]C(Cl)=C(Cl)[CH]=[CH]1>C1=CC=CC=C1>O=C(Cl)[CH2]C1=[CH]C(Cl)=C(Cl)[CH]=[CH]1,train,1,0
CC(=O)OC([CH3])=O.[CH3]C1=[CH][CH]=[CH]N2C(=O)C([CH2][CH2]N3[CH2][CH2][CH](C4=N[NH]C5=[CH]C(F)=[CH][CH]=C54)[CH2][CH2]3)=C([CH3])N=C12>CC(O)=O>[CH3]C(=O)N1N=C([CH]2[CH2][CH2]N([CH2][CH2]C3=C([CH3])N=C4C([CH3])=[CH][CH]=[CH]N4C3=O)[CH2][CH2]2)C2=[CH][CH]=C(F)[CH]=C21,train,1,0
O=C([OH])C1=[CH][CH]=[CH][CH]=[CH]1.[NH2]C1=[CH][CH]=C(F)[CH]=[CH]1>>[NH2]C1=C(C(=O)C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=C(F)[CH]=[CH]1,train,0,1
[CH3]C1=[CH][CH]=[CH][CH]=[CH]1.[NH2]C1=C(I)C(C(O)=O)=C(I)C(C(O)=O)=C1I>>[CH]1=[CH][CH]=C2N=[CH][CH]=[CH]C2=[CH]1,train,1,0
[CH3][CH]([CH2]C1=C(F)[CH]=[CH]C(F)=[CH]1)[NH]C1=C(C2=NC3=[CH]C4=C([CH]=C3[NH]2)C(=O)N([CH2][CH2]N([CH3])[CH3])C4=O)C(=O)[NH][CH]=[CH]1>CC(O)=O.[Zn]>[CH3][CH]([CH2]C1=C(F)[CH]=[CH]C(F)=[CH]1)[NH]C1=C(C2=NC3=[CH]C4=C([CH]=C3[NH]2)[CH2]N([CH2][CH2]N([CH3])[CH3])C4=O)C(=O)[NH][CH]=[CH]1,train,1,0
C=[CH][CH]=[CH]OC(=O)N([CH3])[CH3].[CH3]OC(=O)[CH]=O>OC(=O)[O-].[Na+]>[CH3]OC(=O)[CH]1[CH2][CH]=[CH][CH](OC(=O)N([CH3])[CH3])O1,train,0,1
CC(O)=O.FC(F)(F)C(F)([CH2][CH2]I)C(F)(F)F>O.[Zn]>[CH3][CH2]C(F)(C(F)(F)F)C(F)(F)F,train,0,1
C=C([CH3])C1=[CH][CH]=[CH]C(C(=O)O[CH2][CH3])=N1>CCO.[Pd]>[CH3][CH2]OC(=O)C1=NC([CH]([CH3])[CH3])=[CH][CH]=[CH]1,train,1,0
